Timestamp,datetime,close,volume
1521691200,"2018-03-22 04:00:00",9041.33182442,1682.66278293
1521687600,"2018-03-22 03:00:00",9051.53355814,903.31668403
1521684000,"2018-03-22 02:00:00",9048.04036154,1916.71454039
1521680400,"2018-03-22 01:00:00",8957.20642036,2094.68708914
1521676800,"2018-03-22 00:00:00",8866.43584257,1509.06902202
1521673200,"2018-03-21 23:00:00",8884.11581772,1373.22277421
1521669600,"2018-03-21 22:00:00",8915.51304382,751.36900079
1521666000,"2018-03-21 21:00:00",8870.1244433,1020.23703061
1521662400,"2018-03-21 20:00:00",8911.90077832,1103.86757711
1521658800,"2018-03-21 19:00:00",8867.33435412,1730.08526809
1521655200,"2018-03-21 18:00:00",8815.64791171,3568.90864478
1521651600,"2018-03-21 17:00:00",8902.61181244,8411.08149049
1521648000,"2018-03-21 16:00:00",9123.33629086,3525.3732369
1521644400,"2018-03-21 15:00:00",9061.24792571,1746.72815478
1521640800,"2018-03-21 14:00:00",9028.03852332,1049.84311013
1521637200,"2018-03-21 13:00:00",9047.41519794,578.44599465
1521633600,"2018-03-21 12:00:00",8999.40628923,0
1521630000,"2018-03-21 11:00:00",8999.40628923,0
1521626400,"2018-03-21 10:00:00",8999.40628923,684.44454818
1521622800,"2018-03-21 09:00:00",8940.80157256,1617.55679569
1521619200,"2018-03-21 08:00:00",8990.06090697,2441.93040082
1521615600,"2018-03-21 07:00:00",9031.28225416,1205.29746714
1521612000,"2018-03-21 06:00:00",9072.04464089,1017.33323507
1521608400,"2018-03-21 05:00:00",9071.92432947,2726.51546829
1521604800,"2018-03-21 04:00:00",8990.28822463,1609.06197982
1521601200,"2018-03-21 03:00:00",8962.70627817,1212.43036287
1521597600,"2018-03-21 02:00:00",8957.79925739,1442.46812066
1521594000,"2018-03-21 01:00:00",8894.0649669,1611.12154383
1521590400,"2018-03-21 00:00:00",8883.64029155,1790.59212151
1521586800,"2018-03-20 23:00:00",8947.29091729,1232.39795475
1521583200,"2018-03-20 22:00:00",8923.31744157,1892.28361462
1521579600,"2018-03-20 21:00:00",8960.58855154,4413.12127214
1521576000,"2018-03-20 20:00:00",8907.78624181,2797.21253976
1521572400,"2018-03-20 19:00:00",8826.24229684,2074.07280848
1521568800,"2018-03-20 18:00:00",8824.11461415,3698.20283372
1521565200,"2018-03-20 17:00:00",8740.19414551,7440.6865184
1521561600,"2018-03-20 16:00:00",8556.56627213,2545.87187932
1521558000,"2018-03-20 15:00:00",8494.79577538,1253.68104643
1521554400,"2018-03-20 14:00:00",8511.19193727,1617.72195277
1521550800,"2018-03-20 13:00:00",8544.78578924,2070.88827516
1521547200,"2018-03-20 12:00:00",8521.9822881,1555.55220754
1521543600,"2018-03-20 11:00:00",8467.00033753,1131.81522645
1521540000,"2018-03-20 10:00:00",8401.55715423,1612.7837293
1521536400,"2018-03-20 09:00:00",8363.38601427,1721.56667369
1521532800,"2018-03-20 08:00:00",8434.66036422,1556.15898901
1521529200,"2018-03-20 07:00:00",8492.13550149,822.24792324
1521525600,"2018-03-20 06:00:00",8432.00109943,1184.0688319
1521522000,"2018-03-20 05:00:00",8501.20130602,2284.55530391
1521518400,"2018-03-20 04:00:00",8600.77992988,2945.39530543
1521514800,"2018-03-20 03:00:00",8553.10545304,2516.56669178
1521511200,"2018-03-20 02:00:00",8479.55548864,1765.72680202
1521507600,"2018-03-20 01:00:00",8496.94996724,2196.94720437
1521504000,"2018-03-20 00:00:00",8526.06099557,2387.01185094
1521500400,"2018-03-19 23:00:00",8481.6274674,2027.20872824
1521496800,"2018-03-19 22:00:00",8418.26757622,1325.22595853
1521493200,"2018-03-19 21:00:00",8421.57184608,3576.40933209
1521489600,"2018-03-19 20:00:00",8376.65188282,2363.80864816
1521486000,"2018-03-19 19:00:00",8345.60790515,2430.54591708
1521482400,"2018-03-19 18:00:00",8322.87343166,5083.88538617
1521478800,"2018-03-19 17:00:00",8535.59270438,3210.34695273
1521475200,"2018-03-19 16:00:00",8554.94198229,2162.79433653
1521471600,"2018-03-19 15:00:00",8608.91659389,7211.62295197
1521468000,"2018-03-19 14:00:00",8460.43265117,7082.95179711
1521464400,"2018-03-19 13:00:00",8273.30477673,1487.20745297
1521460800,"2018-03-19 12:00:00",8300.7446411,2264.67819043
1521457200,"2018-03-19 11:00:00",8160.71478819,3037.10284073
1521453600,"2018-03-19 10:00:00",8219.58750608,2983.33555989
1521450000,"2018-03-19 09:00:00",8349.50388323,1937.08948937
1521446400,"2018-03-19 08:00:00",8287.03707051,1055.78460992
1521442800,"2018-03-19 07:00:00",8318.98587398,2230.14371528
1521439200,"2018-03-19 06:00:00",8283.50272166,1916.31903139
1521435600,"2018-03-19 05:00:00",8202.94720486,1033.54316585
1521432000,"2018-03-19 04:00:00",8180.72341037,1241.07330148
1521428400,"2018-03-19 03:00:00",8226.34436053,1754.41521418
1521424800,"2018-03-19 02:00:00",8189.09555811,5326.63418367
1521421200,"2018-03-19 01:00:00",8376.1095894,7624.24185423
1521417600,"2018-03-19 00:00:00",8195.52163949,3532.09333222
1521414000,"2018-03-18 23:00:00",8140.32032006,5745.30130357
1521410400,"2018-03-18 22:00:00",7989.79444691,11204.69633444
1521406800,"2018-03-18 21:00:00",7570.80274106,4505.18986352
1521403200,"2018-03-18 20:00:00",7457.13018763,2106.39850321
1521399600,"2018-03-18 19:00:00",7515.27265302,2499.447116
1521396000,"2018-03-18 18:00:00",7440.34327212,2692.97918831
1521392400,"2018-03-18 17:00:00",7389.19539375,3874.44427849
1521388800,"2018-03-18 16:00:00",7421.45101645,3211.97578044
1521385200,"2018-03-18 15:00:00",7406.26991483,11779.74628463
1521381600,"2018-03-18 14:00:00",7598.22708787,3411.04299989
1521378000,"2018-03-18 13:00:00",7748.90593468,2289.7904604
1521374400,"2018-03-18 12:00:00",7679.58257893,3663.58880846
1521370800,"2018-03-18 11:00:00",7593.69719354,3678.43165214
1521367200,"2018-03-18 10:00:00",7695.01555941,1393.4905595
1521363600,"2018-03-18 09:00:00",7737.44964036,1760.97351232
1521360000,"2018-03-18 08:00:00",7698.69515577,1214.87659251
1521356400,"2018-03-18 07:00:00",7714.5196121,2082.94900596
1521352800,"2018-03-18 06:00:00",7611.48582125,1600.98774841
1521349200,"2018-03-18 05:00:00",7612.28641516,2359.12641173
1521345600,"2018-03-18 04:00:00",7659.37941829,3202.70071572
1521342000,"2018-03-18 03:00:00",7603.26837635,5900.08566182
1521338400,"2018-03-18 02:00:00",7741.07923562,1513.2470194
1521334800,"2018-03-18 01:00:00",7752.97645029,3382.77198038
1521331200,"2018-03-18 00:00:00",7876.95327309,2097.37917502
1521327600,"2018-03-17 23:00:00",7981.91298345,1996.15372091
1521324000,"2018-03-17 22:00:00",7962.87356901,4135.5675945
1521320400,"2018-03-17 21:00:00",7790.8445349,3137.69257366
1521316800,"2018-03-17 20:00:00",7780.09714909,2267.66854002
1521313200,"2018-03-17 19:00:00",7861.92528616,2136.11502509
1521309600,"2018-03-17 18:00:00",7922.09224361,1858.25708592
1521306000,"2018-03-17 17:00:00",7897.40198459,1283.77726245
1521302400,"2018-03-17 16:00:00",7886.65047527,4152.56991483
1521298800,"2018-03-17 15:00:00",8001.18303778,1711.61036823
1521295200,"2018-03-17 14:00:00",7984.76990632,2296.49627967
1521291600,"2018-03-17 13:00:00",8053.76315531,3839.94857899
1521288000,"2018-03-17 12:00:00",8248.14562918,745.70217734
1521284400,"2018-03-17 11:00:00",8243.96028516,536.00771856
1521280800,"2018-03-17 10:00:00",8281.18384483,953.92253492
1521277200,"2018-03-17 09:00:00",8256.58422281,2285.02702228
1521273600,"2018-03-17 08:00:00",8198.96197441,584.89164343
1521270000,"2018-03-17 07:00:00",8151.66098149,1530.0414026
1521266400,"2018-03-17 06:00:00",8172.58127668,904.37730162
1521262800,"2018-03-17 05:00:00",8162.65646702,1807.68214255
1521259200,"2018-03-17 04:00:00",8196.64160006,508.99790152
1521255600,"2018-03-17 03:00:00",8158.53584879,1584.28392533
1521252000,"2018-03-17 02:00:00",8156.82893309,4398.08161822
1521248400,"2018-03-17 01:00:00",8272.50994154,2003.38329627
1521244800,"2018-03-17 00:00:00",8347.24374132,3450.93954292
1521241200,"2018-03-16 23:00:00",8497.4275686,1282.13293646
1521237600,"2018-03-16 22:00:00",8499.12243062,1097.14176834
1521234000,"2018-03-16 21:00:00",8529.12140491,849.40248605
1521230400,"2018-03-16 20:00:00",8532.28924308,1870.59830417
1521226800,"2018-03-16 19:00:00",8503.54685252,1494.45927009
1521223200,"2018-03-16 18:00:00",8525.49335134,1692.94330987
1521219600,"2018-03-16 17:00:00",8535.20977291,1783.760045
1521216000,"2018-03-16 16:00:00",8535.66617143,3020.82427172
1521212400,"2018-03-16 15:00:00",8489.30005901,3425.17349257
1521208800,"2018-03-16 14:00:00",8421.47888962,7953.91398998
1521205200,"2018-03-16 13:00:00",8194.79928221,1333.41267587
1521201600,"2018-03-16 12:00:00",8154.97921387,1206.75571095
1521198000,"2018-03-16 11:00:00",8114.4227406,1379.29282028
1521194400,"2018-03-16 10:00:00",8138.99035011,2244.7758379
1521190800,"2018-03-16 09:00:00",8221.59511798,1453.45527793
1521187200,"2018-03-16 08:00:00",8247.71218371,1624.96276827
1521183600,"2018-03-16 07:00:00",8218.37326474,1403.08608585
1521180000,"2018-03-16 06:00:00",8199.30331849,1905.16548424
1521176400,"2018-03-16 05:00:00",8173.76787191,2331.69716916
1521172800,"2018-03-16 04:00:00",8083.44191493,2361.49424748
1521169200,"2018-03-16 03:00:00",8042.57736647,3691.95164731
1521165600,"2018-03-16 02:00:00",8010.51685568,3637.96187488
1521162000,"2018-03-16 01:00:00",8169.47640434,3468.10539554
1521158400,"2018-03-16 00:00:00",8269.74269153,1189.50979893
1521154800,"2018-03-15 23:00:00",8326.14596065,2162.14726782
1521151200,"2018-03-15 22:00:00",8231.19433714,2792.59106126
1521147600,"2018-03-15 21:00:00",8243.66991298,1887.76693234
1521144000,"2018-03-15 20:00:00",8233.82018274,3189.21473513
1521140400,"2018-03-15 19:00:00",8131.32274175,2124.25965479
1521136800,"2018-03-15 18:00:00",8165.44909439,2758.47410804
1521133200,"2018-03-15 17:00:00",8057.67474497,3883.20941363
1521129600,"2018-03-15 16:00:00",8056.95012389,7879.83060608
1521126000,"2018-03-15 15:00:00",8319.8008126,2552.44853267
1521122400,"2018-03-15 14:00:00",8298.09176824,3857.03896984
1521118800,"2018-03-15 13:00:00",8179.30391139,2325.86395119
1521115200,"2018-03-15 12:00:00",8187.27471471,2710.95835696
1521111600,"2018-03-15 11:00:00",8147.08599352,3018.10986407
1521108000,"2018-03-15 10:00:00",8189.92796789,4094.54137877
1521104400,"2018-03-15 09:00:00",8046.1223413,5101.39181435
1521100800,"2018-03-15 08:00:00",7894.57479438,2855.17629284
1521097200,"2018-03-15 07:00:00",7757.04428691,5397.30852751
1521093600,"2018-03-15 06:00:00",7801.62368903,3793.27592967
1521090000,"2018-03-15 05:00:00",7878.77097165,2331.48042173
1521086400,"2018-03-15 04:00:00",7890.33495548,3589.96923107
1521082800,"2018-03-15 03:00:00",7875.75276233,7981.13921642
1521079200,"2018-03-15 02:00:00",8109.96122658,2051.00170478
1521075600,"2018-03-15 01:00:00",8131.69194308,2900.27110397
1521072000,"2018-03-15 00:00:00",8217.80868754,2284.62875328
1521068400,"2018-03-14 23:00:00",8193.02089369,5813.12032396
1521064800,"2018-03-14 22:00:00",8055.79556707,9823.83383315
1521061200,"2018-03-14 21:00:00",8265.53792867,2504.97585996
1521057600,"2018-03-14 20:00:00",8312.44158215,1931.93022203
1521054000,"2018-03-14 19:00:00",8258.6951407,4295.92248532
1521050400,"2018-03-14 18:00:00",8310.29246763,7852.11139992
1521046800,"2018-03-14 17:00:00",8487.77361417,6209.7856779
1521043200,"2018-03-14 16:00:00",8696.41784451,2139.38627121
1521039600,"2018-03-14 15:00:00",8713.19603521,2734.33064469
1521036000,"2018-03-14 14:00:00",8635.76405744,2290.6123838
1521032400,"2018-03-14 13:00:00",8654.7358379,4088.91975774
1521028800,"2018-03-14 12:00:00",8681.2906276,3801.41476132
1521025200,"2018-03-14 11:00:00",8758.1395962,5885.84784409
1521021600,"2018-03-14 10:00:00",8949.22588505,3765.74598787
1521018000,"2018-03-14 09:00:00",9094.32705692,976.711762
1521014400,"2018-03-14 08:00:00",9099.96791555,772.71119391
1521010800,"2018-03-14 07:00:00",9141.30435151,930.59684689
1521007200,"2018-03-14 06:00:00",9133.3829,999.79021397
1521003600,"2018-03-14 05:00:00",9119.76636397,2069.39434204
1521000000,"2018-03-14 04:00:00",9269.77443966,833.52724068
1520996400,"2018-03-14 03:00:00",9259.91813121,853.37963024
1520992800,"2018-03-14 02:00:00",9285.21248767,1607.2510493
1520989200,"2018-03-14 01:00:00",9289.35667967,4157.16886947
1520985600,"2018-03-14 00:00:00",9163.01489148,1310.54912305
1520982000,"2018-03-13 23:00:00",9175.51189459,1980.77114276
1520978400,"2018-03-13 22:00:00",9082.12384216,589.44573175
1520974800,"2018-03-13 21:00:00",9090.74134904,1837.59407889
1520971200,"2018-03-13 20:00:00",9063.81418716,2396.67881384
1520967600,"2018-03-13 19:00:00",9107.79897636,1252.39727063
1520964000,"2018-03-13 18:00:00",9168.69841254,2497.04891424
1520960400,"2018-03-13 17:00:00",9171.16808847,4791.74192995
1520956800,"2018-03-13 16:00:00",9026.72106969,1872.63678522
1520953200,"2018-03-13 15:00:00",9098.78614383,2417.73378508
1520949600,"2018-03-13 14:00:00",9125.7572387,4706.28530006
1520946000,"2018-03-13 13:00:00",8932.99116756,3536.20019049
1520942400,"2018-03-13 12:00:00",8987.37211711,3140.52670113
1520938800,"2018-03-13 11:00:00",9053.48269524,3689.37113068
1520935200,"2018-03-13 10:00:00",9275.98584329,2108.50960934
1520931600,"2018-03-13 09:00:00",9145.18777836,2794.06631407
1520928000,"2018-03-13 08:00:00",9216.8910354,3842.18167023
1520924400,"2018-03-13 07:00:00",9410.7801316,2160.8637849
1520920800,"2018-03-13 06:00:00",9368.33972455,1321.33284787
1520917200,"2018-03-13 05:00:00",9302.63185944,4462.68710802
1520913600,"2018-03-13 04:00:00",9027.38940793,2421.96104121
1520910000,"2018-03-13 03:00:00",9120.76683859,1424.65748158
1520906400,"2018-03-13 02:00:00",9162.72834717,2087.39198739
1520902800,"2018-03-13 01:00:00",9160.050663,2877.0171084
1520899200,"2018-03-13 00:00:00",9141.15818969,2305.31088929
1520895600,"2018-03-12 23:00:00",9090.64115779,3162.37852387
1520892000,"2018-03-12 22:00:00",9032.95097189,2461.80363111
1520888400,"2018-03-12 21:00:00",8909.62451769,4766.95907596
1520884800,"2018-03-12 20:00:00",8973.9578204,6431.92393102
1520881200,"2018-03-12 19:00:00",9201.41969986,2406.27276404
1520877600,"2018-03-12 18:00:00",9170.77830254,4179.92745178
1520874000,"2018-03-12 17:00:00",9123.7411641,5866.28901464
1520870400,"2018-03-12 16:00:00",9233.94998194,3664.15392601
1520866800,"2018-03-12 15:00:00",9480.37251223,6208.37514649
1520863200,"2018-03-12 14:00:00",9748.16884402,1451.14870724
1520859600,"2018-03-12 13:00:00",9775.29347144,973.28189995
1520856000,"2018-03-12 12:00:00",9804.57465103,1446.93773355
1520852400,"2018-03-12 11:00:00",9842.55202803,3046.25536457
1520848800,"2018-03-12 10:00:00",9747.64142519,4322.24987909
1520845200,"2018-03-12 09:00:00",9542.90924798,1084.40287634
1520841600,"2018-03-12 08:00:00",9587.97468965,777.47163554
1520838000,"2018-03-12 07:00:00",9621.20581534,1391.71630452
1520834400,"2018-03-12 06:00:00",9565.36199725,1338.69648095
1520830800,"2018-03-12 05:00:00",9466.88072044,1595.34096176
1520827200,"2018-03-12 04:00:00",9438.61160895,2062.35570104
1520823600,"2018-03-12 03:00:00",9552.99011825,1055.04446747
1520820000,"2018-03-12 02:00:00",9597.7970791,1892.42040275
1520816400,"2018-03-12 01:00:00",9595.66725572,1705.82283627
1520812800,"2018-03-12 00:00:00",9495.22395756,2313.99312566
1520809200,"2018-03-11 23:00:00",9638.10738333,4357.00485668
1520805600,"2018-03-11 22:00:00",9576.45841248,1815.65122835
1520802000,"2018-03-11 21:00:00",9529.36912174,3914.51753868
1520798400,"2018-03-11 20:00:00",9624.40752041,2112.55207152
1520794800,"2018-03-11 19:00:00",9614.85532689,3963.78473124
1520791200,"2018-03-11 18:00:00",9483.73236677,7745.48781906
1520787600,"2018-03-11 17:00:00",9199.51240879,2275.28404997
1520784000,"2018-03-11 16:00:00",9151.00633974,2494.10048928
1520780400,"2018-03-11 15:00:00",9231.46873856,2373.3348641
1520776800,"2018-03-11 14:00:00",9272.14672325,3180.91958876
1520773200,"2018-03-11 13:00:00",9166.25167079,6513.46790566
1520769600,"2018-03-11 12:00:00",8883.86090211,3898.73330911
1520766000,"2018-03-11 11:00:00",8608.18041342,2686.63644623
1520762400,"2018-03-11 10:00:00",8654.46102042,1561.98695449
1520758800,"2018-03-11 09:00:00",8751.71605831,1424.79691931
1520755200,"2018-03-11 08:00:00",8706.78312155,1248.93381446
1520751600,"2018-03-11 07:00:00",8787.77136802,1579.65580446
1520748000,"2018-03-11 06:00:00",8716.72839189,1729.78420579
1520744400,"2018-03-11 05:00:00",8647.8939419,1312.07780718
1520740800,"2018-03-11 04:00:00",8580.2695155,2702.56299855
1520737200,"2018-03-11 03:00:00",8635.73322616,1879.33615292
1520733600,"2018-03-11 02:00:00",8572.67808116,1971.84200055
1520730000,"2018-03-11 01:00:00",8545.96934943,5183.57001594
1520726400,"2018-03-11 00:00:00",8773.39134032,1899.86055517
1520722800,"2018-03-10 23:00:00",8782.01182222,2415.08857685
1520719200,"2018-03-10 22:00:00",8791.29746315,2803.01926957
1520715600,"2018-03-10 21:00:00",8921.64040348,3478.20180277
1520712000,"2018-03-10 20:00:00",9047.14739609,1494.21472998
1520708400,"2018-03-10 19:00:00",9051.50228935,3711.06656675
1520704800,"2018-03-10 18:00:00",9201.59063095,3200.84428811
1520701200,"2018-03-10 17:00:00",9378.51177792,718.01962258
1520697600,"2018-03-10 16:00:00",9425.99541331,1442.88618442
1520694000,"2018-03-10 15:00:00",9437.19847931,2970.08677293
1520690400,"2018-03-10 14:00:00",9267.67153476,1105.14267601
1520686800,"2018-03-10 13:00:00",9284.60009608,1308.53388594
1520683200,"2018-03-10 12:00:00",9321.91956971,913.80880173
1520679600,"2018-03-10 11:00:00",9254.2273223,1089.73294967
1520676000,"2018-03-10 10:00:00",9275.48920411,2090.0013948
1520672400,"2018-03-10 09:00:00",9357.4113932,1613.77810672
1520668800,"2018-03-10 08:00:00",9384.89555036,1835.79631103
1520665200,"2018-03-10 07:00:00",9451.91419255,3152.77373044
1520661600,"2018-03-10 06:00:00",9293.09123559,1563.43291659
1520658000,"2018-03-10 05:00:00",9272.35680509,1211.37650498
1520654400,"2018-03-10 04:00:00",9132.76847425,3906.17292269
1520650800,"2018-03-10 03:00:00",9266.44536146,1467.9270154
1520647200,"2018-03-10 02:00:00",9331.35847617,3141.52093804
1520643600,"2018-03-10 01:00:00",9285.08115083,3787.44745911
1520640000,"2018-03-10 00:00:00",9273.43904669,3531.85172852
1520636400,"2018-03-09 23:00:00",9136.02131759,3958.36643572
1520632800,"2018-03-09 22:00:00",9049.52188096,3409.60196637
1520629200,"2018-03-09 21:00:00",8868.172533,1843.78180789
1520625600,"2018-03-09 20:00:00",8723.64525039,2828.3042732
1520622000,"2018-03-09 19:00:00",8849.48258157,2670.91272838
1520618400,"2018-03-09 18:00:00",8776.19879074,2689.66676396
1520614800,"2018-03-09 17:00:00",8793.24798584,5161.68748543
1520611200,"2018-03-09 16:00:00",8998.10682079,2520.76340634
1520607600,"2018-03-09 15:00:00",9064.84474876,2604.55364499
1520604000,"2018-03-09 14:00:00",8915.30036136,2303.34436332
1520600400,"2018-03-09 13:00:00",8967.01075081,3644.78852545
1520596800,"2018-03-09 12:00:00",8841.7833902,3825.24036565
1520593200,"2018-03-09 11:00:00",8654.84884067,4802.0216585
1520589600,"2018-03-09 10:00:00",8548.12699574,5258.67579793
1520586000,"2018-03-09 09:00:00",8700.65539787,4962.23752317
1520582400,"2018-03-09 08:00:00",8776.79246906,3917.7811752
1520578800,"2018-03-09 07:00:00",8578.86907744,8429.65952084
